Date,Dividend,Ticker,Ticker_Yahoo
2012-05-02,0.043182,CAMB3,CAMB3.SA
2022-04-19,0.036682,CAMB3,CAMB3.SA
2022-06-21,0.044034,CAMB3,CAMB3.SA
2022-09-16,0.051494,CAMB3,CAMB3.SA
2022-12-12,0.060313,CAMB3,CAMB3.SA
2023-03-16,0.065427,CAMB3,CAMB3.SA
2023-06-16,0.072801,CAMB3,CAMB3.SA
2023-09-18,0.078585,CAMB3,CAMB3.SA
2023-12-05,0.080912,CAMB3,CAMB3.SA
2024-04-03,0.02027,CAMB3,CAMB3.SA
2024-05-24,0.1,CAMB3,CAMB3.SA
2024-06-12,0.027087,CAMB3,CAMB3.SA
2024-08-13,0.233637,CAMB3,CAMB3.SA
2024-11-13,0.285372,CAMB3,CAMB3.SA
2025-03-17,0.098235,CAMB3,CAMB3.SA
2025-05-16,0.223862,CAMB3,CAMB3.SA
2025-08-14,0.33307,CAMB3,CAMB3.SA
2017-12-18,0.158516,CAML3,CAML3.SA
2018-08-30,0.049476,CAML3,CAML3.SA
2018-11-28,0.111322,CAML3,CAML3.SA
2019-04-01,0.049476,CAML3,CAML3.SA
2019-06-27,0.014922,CAML3,CAML3.SA
2019-07-02,0.037305,CAML3,CAML3.SA
2019-09-03,0.037437,CAML3,CAML3.SA
2019-12-12,0.04054,CAML3,CAML3.SA
2020-03-03,0.04054,CAML3,CAML3.SA
2020-06-15,0.04054,CAML3,CAML3.SA
2020-09-02,0.04054,CAML3,CAML3.SA
2020-12-09,0.407783,CAML3,CAML3.SA
2020-12-30,0.05443,CAML3,CAML3.SA
2021-03-23,0.054642,CAML3,CAML3.SA
2021-06-02,0.054789,CAML3,CAML3.SA
2021-09-02,0.068755,CAML3,CAML3.SA
2021-12-02,0.069058,CAML3,CAML3.SA
2022-03-04,0.069441,CAML3,CAML3.SA
2022-05-25,0.083616,CAML3,CAML3.SA
2022-06-02,0.069719,CAML3,CAML3.SA
2022-09-02,0.070724,CAML3,CAML3.SA
2022-12-02,0.071426,CAML3,CAML3.SA
2023-02-23,0.071508,CAML3,CAML3.SA
2023-06-05,0.071816,CAML3,CAML3.SA
2023-09-05,0.072429,CAML3,CAML3.SA
2023-11-28,0.072969,CAML3,CAML3.SA
2024-02-22,0.07331,CAML3,CAML3.SA
2024-05-28,0.073298,CAML3,CAML3.SA
2024-09-04,0.073298,CAML3,CAML3.SA
2024-11-26,0.073298,CAML3,CAML3.SA
2025-03-12,0.073298,CAML3,CAML3.SA
2025-06-20,0.073298,CAML3,CAML3.SA
2025-09-04,0.073298,CAML3,CAML3.SA
2021-05-03,0.060881,CASH3,CASH3.SA
2022-05-02,0.288346,CBAV3,CBAV3.SA
2022-12-07,0.094682,CBAV3,CBAV3.SA
2023-04-28,0.345418,CBAV3,CBAV3.SA
2020-01-02,0.253477,CEAB3,CEAB3.SA
2025-01-02,0.344691,CEAB3,CEAB3.SA
2025-05-02,0.037778,CEAB3,CEAB3.SA
2010-05-03,0.090088,CEBR3,CEBR3.SA
2013-05-02,0.49328,CEBR3,CEBR3.SA
2018-05-07,0.036776,CEBR3,CEBR3.SA
2019-05-07,0.013789,CEBR3,CEBR3.SA
2020-07-28,0.333629,CEBR3,CEBR3.SA
2021-05-06,7.38044,CEBR3,CEBR3.SA
2021-10-15,11.583168,CEBR3,CEBR3.SA
2022-04-28,3.541792,CEBR3,CEBR3.SA
2023-05-03,1.49137,CEBR3,CEBR3.SA
2023-11-03,1.160284,CEBR3,CEBR3.SA
2024-05-02,0.737628,CEBR3,CEBR3.SA
2024-11-27,0.823843,CEBR3,CEBR3.SA
2025-05-02,1.149649,CEBR3,CEBR3.SA
2025-09-10,1.665745,CEBR3,CEBR3.SA
2008-11-21,0.357976,CEDO3,CEDO3.SA
2008-12-12,0.199899,CEDO3,CEDO3.SA
2008-12-22,0.242726,CEDO3,CEDO3.SA
2009-04-27,0.035691,CEDO3,CEDO3.SA
2010-02-01,0.178453,CEDO3,CEDO3.SA
2010-08-23,0.356906,CEDO3,CEDO3.SA
2011-01-26,0.356906,CEDO3,CEDO3.SA
2011-08-23,0.42,CEDO3,CEDO3.SA
2012-02-28,0.18,CEDO3,CEDO3.SA
2012-12-05,0.3,CEDO3,CEDO3.SA
2013-02-04,0.3,CEDO3,CEDO3.SA
2013-10-28,0.4,CEDO3,CEDO3.SA
2008-12-23,0.364362,CGRA3,CGRA3.SA
2009-04-28,0.026828,CGRA3,CGRA3.SA
2009-12-21,0.345904,CGRA3,CGRA3.SA
2010-04-12,0.277462,CGRA3,CGRA3.SA
2010-12-21,0.38669,CGRA3,CGRA3.SA
2011-12-21,0.506692,CGRA3,CGRA3.SA
2012-12-21,0.528292,CGRA3,CGRA3.SA
2013-12-23,1.045106,CGRA3,CGRA3.SA
2014-04-04,0.10542,CGRA3,CGRA3.SA
2014-12-18,0.6128,CGRA3,CGRA3.SA
2015-03-16,0.128038,CGRA3,CGRA3.SA
2015-12-21,0.715197,CGRA3,CGRA3.SA
2016-12-26,1.175228,CGRA3,CGRA3.SA
2018-01-02,1.2888,CGRA3,CGRA3.SA
2018-12-28,1.09688,CGRA3,CGRA3.SA
2019-12-26,1.304329,CGRA3,CGRA3.SA
2020-03-20,0.447415,CGRA3,CGRA3.SA
2020-12-28,1.272891,CGRA3,CGRA3.SA
2021-07-16,0.627656,CGRA3,CGRA3.SA
2021-12-23,0.724776,CGRA3,CGRA3.SA
2022-03-24,0.990073,CGRA3,CGRA3.SA
2022-07-01,1.133378,CGRA3,CGRA3.SA
2022-09-22,0.620255,CGRA3,CGRA3.SA
2022-12-22,0.635244,CGRA3,CGRA3.SA
2023-06-23,1.427752,CGRA3,CGRA3.SA
2023-12-21,1.274734,CGRA3,CGRA3.SA
2024-06-26,1.29441,CGRA3,CGRA3.SA
2024-12-19,1.391774,CGRA3,CGRA3.SA
2025-06-05,1.792827,CGRA3,CGRA3.SA
2008-04-29,0.696038,CLSC3,CLSC3.SA
2009-04-28,1.80195,CLSC3,CLSC3.SA
2010-05-03,0.887456,CLSC3,CLSC3.SA
2011-01-03,1.906692,CLSC3,CLSC3.SA
2012-01-02,2.018314,CLSC3,CLSC3.SA
2012-05-02,0.239921,CLSC3,CLSC3.SA
2014-01-02,2.40801,CLSC3,CLSC3.SA
2014-05-02,0.182607,CLSC3,CLSC3.SA
2015-05-04,3.57717,CLSC3,CLSC3.SA
2016-05-02,0.45555,CLSC3,CLSC3.SA
2018-05-02,0.463551,CLSC3,CLSC3.SA
2019-05-02,0.479439,CLSC3,CLSC3.SA
2020-01-02,1.268176,CLSC3,CLSC3.SA
2020-04-29,0.481679,CLSC3,CLSC3.SA
2021-01-04,1.893956,CLSC3,CLSC3.SA
2021-04-30,1.273178,CLSC3,CLSC3.SA
2021-12-21,3.027262,CLSC3,CLSC3.SA
2022-03-31,0.848941,CLSC3,CLSC3.SA
2022-05-02,0.49111,CLSC3,CLSC3.SA
2022-07-01,1.024988,CLSC3,CLSC3.SA
2022-10-03,1.027628,CLSC3,CLSC3.SA
2023-01-02,1.278901,CLSC3,CLSC3.SA
2023-04-03,1.122269,CLSC3,CLSC3.SA
2023-05-02,0.559582,CLSC3,CLSC3.SA
2023-07-03,1.131955,CLSC3,CLSC3.SA
2023-10-02,1.192646,CLSC3,CLSC3.SA
2023-12-26,2.170964,CLSC3,CLSC3.SA
2024-03-25,1.079488,CLSC3,CLSC3.SA
2024-05-02,0.030661,CLSC3,CLSC3.SA
2024-06-27,1.035517,CLSC3,CLSC3.SA
2024-09-26,1.166545,CLSC3,CLSC3.SA
2024-12-26,2.375528,CLSC3,CLSC3.SA
2025-03-27,1.470976,CLSC3,CLSC3.SA
2025-05-02,1.890827,CLSC3,CLSC3.SA
2025-06-26,1.4353,CLSC3,CLSC3.SA
2025-09-25,1.830797,CLSC3,CLSC3.SA
2008-04-28,0.285608,CMIG3,CMIG3.SA
2009-04-30,0.305167,CMIG3,CMIG3.SA
2010-04-30,0.341421,CMIG3,CMIG3.SA
2010-12-17,0.46575,CMIG3,CMIG3.SA
2011-05-02,0.309484,CMIG3,CMIG3.SA
2011-12-12,0.439875,CMIG3,CMIG3.SA
2012-04-30,0.418541,CMIG3,CMIG3.SA
2012-12-17,0.36756,CMIG3,CMIG3.SA
2012-12-26,0.621,CMIG3,CMIG3.SA
2013-05-02,0.355702,CMIG3,CMIG3.SA
2013-12-06,0.209696,CMIG3,CMIG3.SA
2014-05-02,0.444216,CMIG3,CMIG3.SA
2014-06-30,0.239036,CMIG3,CMIG3.SA
2014-11-10,0.43533,CMIG3,CMIG3.SA
2014-12-29,0.091024,CMIG3,CMIG3.SA
2015-05-04,0.224519,CMIG3,CMIG3.SA
2016-01-04,0.079151,CMIG3,CMIG3.SA
2016-05-02,0.171745,CMIG3,CMIG3.SA
2016-12-27,0.150387,CMIG3,CMIG3.SA
2017-05-15,0.060643,CMIG3,CMIG3.SA
2018-05-02,0.015584,CMIG3,CMIG3.SA
2018-12-26,0.073409,CMIG3,CMIG3.SA
2019-05-06,0.229788,CMIG3,CMIG3.SA
2019-12-26,0.139827,CMIG3,CMIG3.SA
2020-08-03,0.132542,CMIG3,CMIG3.SA
2020-09-28,0.041948,CMIG3,CMIG3.SA
2021-01-04,0.151532,CMIG3,CMIG3.SA
2021-05-03,0.324628,CMIG3,CMIG3.SA
2021-12-22,0.333935,CMIG3,CMIG3.SA
2022-03-29,0.439146,CMIG3,CMIG3.SA
2022-05-02,0.919105,CMIG3,CMIG3.SA
2022-06-27,0.123397,CMIG3,CMIG3.SA
2022-09-26,0.164831,CMIG3,CMIG3.SA
2022-12-22,0.13934,CMIG3,CMIG3.SA
2022-12-28,0.180207,CMIG3,CMIG3.SA
2023-03-28,0.148295,CMIG3,CMIG3.SA
2023-04-28,0.086977,CMIG3,CMIG3.SA
2023-06-26,0.14916,CMIG3,CMIG3.SA
2023-09-26,0.14611,CMIG3,CMIG3.SA
2023-12-22,0.462324,CMIG3,CMIG3.SA
2024-03-27,0.135051,CMIG3,CMIG3.SA
2024-04-30,0.1862,CMIG3,CMIG3.SA
2024-06-24,0.150212,CMIG3,CMIG3.SA
2024-08-26,0.49636,CMIG3,CMIG3.SA
2024-09-24,0.165202,CMIG3,CMIG3.SA
2024-12-26,0.195808,CMIG3,CMIG3.SA
2025-03-26,0.189118,CMIG3,CMIG3.SA
2025-05-02,0.658812,CMIG3,CMIG3.SA
2025-06-24,0.208607,CMIG3,CMIG3.SA
2025-09-30,0.211396,CMIG3,CMIG3.SA
2021-05-03,0.051581,CMIN3,CMIN3.SA
2021-08-02,0.330526,CMIN3,CMIN3.SA
2021-12-30,0.086308,CMIN3,CMIN3.SA
2022-05-02,0.459438,CMIN3,CMIN3.SA
2022-11-11,0.445689,CMIN3,CMIN3.SA
2022-12-29,0.015993,CMIN3,CMIN3.SA
2023-05-02,0.1152,CMIN3,CMIN3.SA
2023-05-09,0.333513,CMIN3,CMIN3.SA
2023-11-21,0.248842,CMIN3,CMIN3.SA
2024-01-02,0.079347,CMIN3,CMIN3.SA
2024-05-15,0.186869,CMIN3,CMIN3.SA
2024-10-04,0.552278,CMIN3,CMIN3.SA
2025-01-07,0.038956,CMIN3,CMIN3.SA
2025-05-14,0.239321,CMIN3,CMIN3.SA
2013-03-21,0.041797,COGN3,COGN3.SA
2013-04-23,0.014177,COGN3,COGN3.SA
2013-05-15,0.038179,COGN3,COGN3.SA
2013-08-09,0.022069,COGN3,COGN3.SA
2013-11-08,0.028388,COGN3,COGN3.SA
2014-03-19,0.025849,COGN3,COGN3.SA
2014-05-14,0.060805,COGN3,COGN3.SA
2014-07-04,0.449678,COGN3,COGN3.SA
2015-05-13,0.054407,COGN3,COGN3.SA
2015-08-13,0.06106,COGN3,COGN3.SA
2015-11-13,0.046019,COGN3,COGN3.SA
2016-03-16,0.043432,COGN3,COGN3.SA
2016-05-13,0.123215,COGN3,COGN3.SA
2016-08-18,0.106659,COGN3,COGN3.SA
2016-11-17,0.075417,COGN3,COGN3.SA
2017-03-29,0.077311,COGN3,COGN3.SA
2017-05-19,0.115455,COGN3,COGN3.SA
2017-08-18,0.127762,COGN3,COGN3.SA
2017-11-17,0.104508,COGN3,COGN3.SA
2018-03-23,0.090548,COGN3,COGN3.SA
2018-05-18,0.110791,COGN3,COGN3.SA
2018-08-21,0.109154,COGN3,COGN3.SA
2018-11-19,0.081225,COGN3,COGN3.SA
2019-04-05,0.026387,COGN3,COGN3.SA
2019-05-22,0.055537,COGN3,COGN3.SA
2019-08-21,0.033692,COGN3,COGN3.SA
2019-11-21,0.004738,COGN3,COGN3.SA
2025-04-29,0.06672,COGN3,COGN3.SA
2008-03-07,0.70804,CPFE3,CPFE3.SA
2008-08-20,0.592499,CPFE3,CPFE3.SA
2009-03-03,0.596958,CPFE3,CPFE3.SA
2009-08-18,0.563044,CPFE3,CPFE3.SA
2010-03-09,0.645132,CPFE3,CPFE3.SA
2010-08-19,0.760799,CPFE3,CPFE3.SA
2011-04-05,0.477486,CPFE3,CPFE3.SA
2011-08-18,0.73455,CPFE3,CPFE3.SA
2012-04-13,0.745121,CPFE3,CPFE3.SA
2012-08-16,0.628972,CPFE3,CPFE3.SA
2013-04-22,0.447882,CPFE3,CPFE3.SA
2013-08-23,0.356659,CPFE3,CPFE3.SA
2014-04-30,0.557808,CPFE3,CPFE3.SA
2014-09-05,0.414764,CPFE3,CPFE3.SA
2016-05-02,0.206869,CPFE3,CPFE3.SA
2017-01-13,0.217877,CPFE3,CPFE3.SA
2018-04-30,0.275259,CPFE3,CPFE3.SA
2019-05-02,0.480182,CPFE3,CPFE3.SA
2020-07-28,1.800973,CPFE3,CPFE3.SA
2021-05-03,1.501834,CPFE3,CPFE3.SA
2021-09-01,1.501832,CPFE3,CPFE3.SA
2021-12-10,0.697762,CPFE3,CPFE3.SA
2022-05-02,3.242281,CPFE3,CPFE3.SA
2023-05-02,2.102229,CPFE3,CPFE3.SA
2023-08-18,0.783358,CPFE3,CPFE3.SA
2006-04-28,0.0428,CPLE3,CPLE3.SA
2007-04-30,0.098,CPLE3,CPLE3.SA
2008-04-18,0.023622,CPLE3,CPLE3.SA
2009-04-24,0.091289,CPLE3,CPLE3.SA
2009-11-13,0.058625,CPLE3,CPLE3.SA
2010-04-28,0.025107,CPLE3,CPLE3.SA
2010-08-23,0.025213,CPLE3,CPLE3.SA
2011-04-29,0.06236,CPLE3,CPLE3.SA
2011-08-19,0.078803,CPLE3,CPLE3.SA
2012-04-27,0.06803,CPLE3,CPLE3.SA
2013-01-03,0.04792,CPLE3,CPLE3.SA
2013-04-26,0.045607,CPLE3,CPLE3.SA
2013-11-27,0.113436,CPLE3,CPLE3.SA
2014-04-25,0.082136,CPLE3,CPLE3.SA
2014-11-07,0.132885,CPLE3,CPLE3.SA
2015-04-24,0.084351,CPLE3,CPLE3.SA
2016-04-29,0.113716,CPLE3,CPLE3.SA
2017-05-02,0.176466,CPLE3,CPLE3.SA
2018-01-02,0.092624,CPLE3,CPLE3.SA
2018-06-18,0.008177,CPLE3,CPLE3.SA
2018-12-28,0.097515,CPLE3,CPLE3.SA
2019-04-30,0.034435,CPLE3,CPLE3.SA
2019-12-26,0.224235,CPLE3,CPLE3.SA
2020-12-29,0.281832,CPLE3,CPLE3.SA
2021-04-01,0.089853,CPLE3,CPLE3.SA
2021-04-30,0.072319,CPLE3,CPLE3.SA
2021-10-01,0.494573,CPLE3,CPLE3.SA
2022-01-03,0.097485,CPLE3,CPLE3.SA
2022-05-02,0.47117,CPLE3,CPLE3.SA
2022-11-22,0.33393,CPLE3,CPLE3.SA
2023-10-02,0.304025,CPLE3,CPLE3.SA
2024-04-23,0.041541,CPLE3,CPLE3.SA
2024-10-01,0.153952,CPLE3,CPLE3.SA
2024-12-12,0.190412,CPLE3,CPLE3.SA
2007-07-30,0.100156,CSAN3,CSAN3.SA
2009-04-30,0.001681,CSAN3,CSAN3.SA
2010-08-02,0.122951,CSAN3,CSAN3.SA
2011-08-01,0.123068,CSAN3,CSAN3.SA
2012-08-01,0.154586,CSAN3,CSAN3.SA
2013-08-01,0.185467,CSAN3,CSAN3.SA
2014-05-02,0.092769,CSAN3,CSAN3.SA
2014-10-15,0.092397,CSAN3,CSAN3.SA
2015-05-04,0.076998,CSAN3,CSAN3.SA
2015-09-14,0.092397,CSAN3,CSAN3.SA
2016-02-19,0.175555,CSAN3,CSAN3.SA
2016-05-16,0.178635,CSAN3,CSAN3.SA
2016-12-13,0.184156,CSAN3,CSAN3.SA
2017-05-02,0.232915,CSAN3,CSAN3.SA
2018-05-03,0.277158,CSAN3,CSAN3.SA
2019-05-03,0.249943,CSAN3,CSAN3.SA
2020-06-04,0.374438,CSAN3,CSAN3.SA
2021-05-06,0.257648,CSAN3,CSAN3.SA
2021-12-15,0.374619,CSAN3,CSAN3.SA
2022-05-06,0.42811,CSAN3,CSAN3.SA
2023-05-19,0.42858,CSAN3,CSAN3.SA
2024-06-06,0.451477,CSAN3,CSAN3.SA
2021-05-03,0.18819,CSED3,CSED3.SA
2022-05-02,0.130951,CSED3,CSED3.SA
2023-05-02,0.068807,CSED3,CSED3.SA
2023-11-16,0.16459,CSED3,CSED3.SA
2024-08-28,0.16459,CSED3,CSED3.SA
2025-05-02,0.211224,CSED3,CSED3.SA
2008-08-05,0.147561,CSMG3,CSMG3.SA
2011-04-01,0.112475,CSMG3,CSMG3.SA
2011-07-07,0.118049,CSMG3,CSMG3.SA
2011-09-22,0.121328,CSMG3,CSMG3.SA
2012-03-14,0.085047,CSMG3,CSMG3.SA
2012-03-22,0.10772,CSMG3,CSMG3.SA
2012-06-22,0.101531,CSMG3,CSMG3.SA
2012-09-24,0.105893,CSMG3,CSMG3.SA
2013-03-04,0.12967,CSMG3,CSMG3.SA
2013-03-22,0.104572,CSMG3,CSMG3.SA
2013-06-26,0.084984,CSMG3,CSMG3.SA
2013-09-25,0.072567,CSMG3,CSMG3.SA
2014-02-04,0.093652,CSMG3,CSMG3.SA
2014-03-25,0.095513,CSMG3,CSMG3.SA
2014-06-25,0.09173,CSMG3,CSMG3.SA
2014-09-23,0.090001,CSMG3,CSMG3.SA
2015-03-25,0.006738,CSMG3,CSMG3.SA
2015-05-12,0.01263,CSMG3,CSMG3.SA
2015-08-12,0.002908,CSMG3,CSMG3.SA
2015-11-12,0.006863,CSMG3,CSMG3.SA
2016-05-12,0.067927,CSMG3,CSMG3.SA
2016-08-23,0.074909,CSMG3,CSMG3.SA
2016-11-17,0.079877,CSMG3,CSMG3.SA
2017-03-17,0.096166,CSMG3,CSMG3.SA
2017-03-23,0.084294,CSMG3,CSMG3.SA
2017-06-22,0.098271,CSMG3,CSMG3.SA
2017-09-25,0.102711,CSMG3,CSMG3.SA
2017-11-21,0.632943,CSMG3,CSMG3.SA
2018-02-28,0.121505,CSMG3,CSMG3.SA
2018-03-27,0.202348,CSMG3,CSMG3.SA
2018-05-08,0.738433,CSMG3,CSMG3.SA
2018-06-26,0.135509,CSMG3,CSMG3.SA
2018-09-25,0.143841,CSMG3,CSMG3.SA
2019-03-11,0.243238,CSMG3,CSMG3.SA
2019-03-27,0.139743,CSMG3,CSMG3.SA
2019-06-24,0.055285,CSMG3,CSMG3.SA
2019-09-25,0.137479,CSMG3,CSMG3.SA
2020-03-26,0.34277,CSMG3,CSMG3.SA
2020-06-24,0.115765,CSMG3,CSMG3.SA
2020-09-23,0.166474,CSMG3,CSMG3.SA
2020-11-19,2.162553,CSMG3,CSMG3.SA
2021-03-03,0.199219,CSMG3,CSMG3.SA
2021-03-25,0.17101,CSMG3,CSMG3.SA
2021-06-23,0.145507,CSMG3,CSMG3.SA
2021-09-27,0.428983,CSMG3,CSMG3.SA
2022-03-23,0.089328,CSMG3,CSMG3.SA
2022-06-22,0.140134,CSMG3,CSMG3.SA
2022-09-21,0.15487,CSMG3,CSMG3.SA
2023-03-23,0.994132,CSMG3,CSMG3.SA
2023-06-22,0.338917,CSMG3,CSMG3.SA
2023-09-22,0.33607,CSMG3,CSMG3.SA
2023-12-14,0.982305,CSMG3,CSMG3.SA
2023-12-22,0.241589,CSMG3,CSMG3.SA
2024-03-26,0.873138,CSMG3,CSMG3.SA
2024-04-29,0.791178,CSMG3,CSMG3.SA
2024-06-26,0.38471,CSMG3,CSMG3.SA
2024-09-18,0.353195,CSMG3,CSMG3.SA
2024-12-26,0.369458,CSMG3,CSMG3.SA
2025-03-06,0.476208,CSMG3,CSMG3.SA
2025-03-27,0.035459,CSMG3,CSMG3.SA
2025-06-24,0.433251,CSMG3,CSMG3.SA
2025-09-23,0.447556,CSMG3,CSMG3.SA
2008-04-22,0.808565,CSNA3,CSNA3.SA
2008-08-21,0.10397,CSNA3,CSNA3.SA
2009-03-25,0.526825,CSNA3,CSNA3.SA
2009-05-04,0.17689,CSNA3,CSNA3.SA
2009-12-18,0.37312,CSNA3,CSNA3.SA
2010-05-03,1.02883,CSNA3,CSNA3.SA
2011-05-02,1.27355,CSNA3,CSNA3.SA
2012-04-30,0.82306,CSNA3,CSNA3.SA
2012-12-28,0.20576,CSNA3,CSNA3.SA
2013-04-02,0.084364,CSNA3,CSNA3.SA
2013-08-08,0.144036,CSNA3,CSNA3.SA
2013-11-14,0.743541,CSNA3,CSNA3.SA
2014-03-05,0.291501,CSNA3,CSNA3.SA
2015-01-02,0.202358,CSNA3,CSNA3.SA
2015-03-12,0.202633,CSNA3,CSNA3.SA
2019-05-03,0.65091,CSNA3,CSNA3.SA
2019-09-24,0.299003,CSNA3,CSNA3.SA
2020-05-07,0.008871,CSNA3,CSNA3.SA
2021-05-03,0.652949,CSNA3,CSNA3.SA
2021-08-02,1.26801,CSNA3,CSNA3.SA
2022-01-05,0.191508,CSNA3,CSNA3.SA
2022-05-02,0.681594,CSNA3,CSNA3.SA
2022-11-28,1.17949,CSNA3,CSNA3.SA
2022-12-29,0.527866,CSNA3,CSNA3.SA
2023-05-02,1.217108,CSNA3,CSNA3.SA
2023-11-21,0.742783,CSNA3,CSNA3.SA
2024-05-15,0.71639,CSNA3,CSNA3.SA
2024-11-22,0.550489,CSNA3,CSNA3.SA
2010-05-11,0.056402,CSUD3,CSUD3.SA
2010-12-27,0.13883,CSUD3,CSUD3.SA
2011-04-27,0.170697,CSUD3,CSUD3.SA
2011-12-15,0.16276,CSUD3,CSUD3.SA
2012-12-21,0.167942,CSUD3,CSUD3.SA
2014-05-02,0.001016,CSUD3,CSUD3.SA
2014-12-19,0.088492,CSUD3,CSUD3.SA
2015-12-29,0.16971,CSUD3,CSUD3.SA
2016-12-22,0.310183,CSUD3,CSUD3.SA
2017-05-02,0.028183,CSUD3,CSUD3.SA
2017-12-12,0.333955,CSUD3,CSUD3.SA
2018-04-24,0.104165,CSUD3,CSUD3.SA
2018-12-10,0.246195,CSUD3,CSUD3.SA
2019-06-25,0.104639,CSUD3,CSUD3.SA
2019-09-16,0.054739,CSUD3,CSUD3.SA
2019-12-09,0.097314,CSUD3,CSUD3.SA
2020-03-16,0.054739,CSUD3,CSUD3.SA
2020-06-29,0.06447,CSUD3,CSUD3.SA
2020-09-30,0.072985,CSUD3,CSUD3.SA
2020-12-07,0.111897,CSUD3,CSUD3.SA
2021-03-08,0.068111,CSUD3,CSUD3.SA
2021-04-19,0.145953,CSUD3,CSUD3.SA
2021-06-28,0.072976,CSUD3,CSUD3.SA
2021-09-27,0.101986,CSUD3,CSUD3.SA
2021-12-20,0.097231,CSUD3,CSUD3.SA
2022-03-14,0.097221,CSUD3,CSUD3.SA
2022-04-25,0.393787,CSUD3,CSUD3.SA
2022-06-22,0.126379,CSUD3,CSUD3.SA
2022-10-03,0.157658,CSUD3,CSUD3.SA
2023-01-03,0.157658,CSUD3,CSUD3.SA
2023-03-23,0.145515,CSUD3,CSUD3.SA
2023-05-02,0.353746,CSUD3,CSUD3.SA
2023-06-26,0.15763,CSUD3,CSUD3.SA
2023-09-27,0.169677,CSUD3,CSUD3.SA
2023-12-18,0.179366,CSUD3,CSUD3.SA
2024-03-25,0.157551,CSUD3,CSUD3.SA
2024-04-30,0.419619,CSUD3,CSUD3.SA
2024-07-01,0.15747,CSUD3,CSUD3.SA
2024-09-30,0.171993,CSUD3,CSUD3.SA
2024-12-23,0.17926,CSUD3,CSUD3.SA
2025-04-04,0.167148,CSUD3,CSUD3.SA
2025-05-02,0.438193,CSUD3,CSUD3.SA
2025-07-01,0.171738,CSUD3,CSUD3.SA
2025-10-03,0.17171,CSUD3,CSUD3.SA
2009-12-15,0.466471,CTKA3,CTKA3.SA
2010-12-21,1.133032,CTKA3,CTKA3.SA
2011-05-02,0.954147,CTKA3,CTKA3.SA
2021-04-26,0.394004,CURY3,CURY3.SA
2021-12-08,0.171306,CURY3,CURY3.SA
2022-05-02,0.51535,CURY3,CURY3.SA
2023-01-25,0.206979,CURY3,CURY3.SA
2023-05-02,0.063293,CURY3,CURY3.SA
2023-09-25,0.517448,CURY3,CURY3.SA
2023-12-05,0.344965,CURY3,CURY3.SA
2024-05-02,0.40891,CURY3,CURY3.SA
2024-05-09,0.914158,CURY3,CURY3.SA
2024-10-07,0.344965,CURY3,CURY3.SA
2025-02-11,0.603689,CURY3,CURY3.SA
2025-04-22,0.532411,CURY3,CURY3.SA
2025-10-01,0.685225,CURY3,CURY3.SA
2014-03-11,0.09371,CVCB3,CVCB3.SA
2014-04-29,0.093705,CVCB3,CVCB3.SA
2014-12-10,0.090888,CVCB3,CVCB3.SA
2015-04-16,0.520348,CVCB3,CVCB3.SA
2015-12-21,0.094445,CVCB3,CVCB3.SA
2016-04-27,0.611176,CVCB3,CVCB3.SA
2016-12-09,0.137754,CVCB3,CVCB3.SA
2017-05-02,0.136656,CVCB3,CVCB3.SA
2017-12-19,0.238384,CVCB3,CVCB3.SA
2018-04-30,0.068917,CVCB3,CVCB3.SA
2018-12-11,0.343257,CVCB3,CVCB3.SA
2019-05-02,0.021511,CVCB3,CVCB3.SA
2019-12-26,0.343998,CVCB3,CVCB3.SA
2021-11-05,0.244612,CXSE3,CXSE3.SA
2022-04-22,0.29579,CXSE3,CXSE3.SA
2022-11-04,0.35278,CXSE3,CXSE3.SA
2023-04-28,0.510369,CXSE3,CXSE3.SA
2023-10-25,0.5,CXSE3,CXSE3.SA
2024-04-29,0.566339,CXSE3,CXSE3.SA
2024-08-02,0.28,CXSE3,CXSE3.SA
2024-11-05,0.234,CXSE3,CXSE3.SA
2025-01-06,0.311697,CXSE3,CXSE3.SA
2025-05-02,0.320175,CXSE3,CXSE3.SA
2025-08-04,0.31,CXSE3,CXSE3.SA
2008-03-26,0.058554,DASA3,DASA3.SA
2009-12-11,0.102452,DASA3,DASA3.SA
2010-12-29,0.130888,DASA3,DASA3.SA
2011-10-04,0.096552,DASA3,DASA3.SA
2012-04-30,0.032184,DASA3,DASA3.SA
2013-04-23,0.065985,DASA3,DASA3.SA
2014-04-29,0.100977,DASA3,DASA3.SA
2015-04-24,0.062878,DASA3,DASA3.SA
2016-04-26,0.019996,DASA3,DASA3.SA
2017-01-02,0.080397,DASA3,DASA3.SA
2017-04-24,0.004646,DASA3,DASA3.SA
2018-01-02,0.135297,DASA3,DASA3.SA
2019-01-02,0.561226,DASA3,DASA3.SA
2020-01-02,0.563433,DASA3,DASA3.SA
2021-01-13,0.285397,DASA3,DASA3.SA
2021-12-28,0.301246,DASA3,DASA3.SA
2022-05-02,0.013908,DESK3,DESK3.SA
2023-05-02,0.019782,DESK3,DESK3.SA
2024-04-22,0.042149,DESK3,DESK3.SA
2025-04-24,0.036798,DESK3,DESK3.SA
2019-05-02,0.012973,DEXP3,DEXP3.SA
2020-07-29,0.020448,DEXP3,DEXP3.SA
2021-04-29,0.280363,DEXP3,DEXP3.SA
2022-04-29,0.384812,DEXP3,DEXP3.SA
